255,2939; 0; 253,405
251,4442; 0; 253,5687
256,7821; 0; 242,5002
253,8018; 0; 242,5001
260,7566; 0; 274,7595
251,8699; 0; 275,1633
255,3234; 0; 283,2175
257,7057; 0; 264,7366
255,8867; 0; 259,4726
251,3519; 0; 257,3065
257,7656; 0; 242,5005
254,8009; 0; 242,5
253,8009; 0; 242,5001
259,2363; 0; 297,2585
260,8327; 0; 299,1678
259,7315; 0; 333,7337
252,4921; 0; 286,9996
253,8878; 0; 303,1288
256,1784; 0; 299,3127
256,144; 0; 287,3878
258,6013; 0; 280,2509
257,2312; 0; 262,242
250,4031; 0; 258,1401
262,9726; 0; 251,4399
258,9537; 0; 252,8931
253,8018; 0; 242,5001
259,4985; 0; 319,8289
255,8261; 0; 322,4146
254,1155; 0; 389,5484
256,6422; 0; 316,015
252,0052; 0; 384,588
255,9011; 0; 350,8016
250,8069; 0; 333,5174
262,2742; 0; 323,4685
252,9197; 0; 282,0111
262,8574; 0; 319,2799
253,8731; 0; 265,8143
252,4296; 0; 270,5836
258,8165; 0; 265,1631
258,6504; 0; 253,2749
261,1336; 0; 258,8279
257,7656; 0; 242,5005
259,7346; 0; 242,502
255,3221; 0; 345,3078
258,1824; 0; 346,7896
267,6187; 0; 434,5705
256,6564; 0; 344,6626
241,1718; 0; 424,567
249,1998; 0; 417,2359
252,3697; 0; 387,976
259,2614; 0; 372,0312
254,725; 0; 304,6564
258,294; 0; 375,6499
260,0024; 0; 283,0001
258,3431; 0; 291,4447
255,0589; 0; 292,2565
254,9769; 0; 275,0481
250,1236; 0; 303,6253
256,7127; 0; 283,1786
255,2733; 0; 262,6931
248,4979; 0; 253,4809
255,3636; 0; 255,1252
255,9439; 0; 261,0524
251,8409; 0; 242,5018
259,7347; 0; 242,502
257,7656; 0; 242,5005
258,1842; 0; 370,405
254,7473; 0; 373,5586
239,7724; 0; 463,4757
253,9338; 0; 374,2076
235,7684; 0; 465,6549
218,4266; 0; 441,6147
230,7414; 0; 417,3707
245,8567; 0; 416,4675
259,0249; 0; 326,2228
270,2782; 0; 430,2489
253,2201; 0; 300,0242
254,8642; 0; 315,3768
259,1411; 0; 319,7291
252,4095; 0; 296,2343
252,0178; 0; 355,2801
256,7097; 0; 324,4629
260,0116; 0; 281,8272
256,0914; 0; 275,881
250,0207; 0; 313,3761
259,8333; 0; 315,5358
248,4659; 0; 285,5724
256,146; 0; 265,214
257,865; 0; 284,69
255,0039; 0; 260,4699
259,2641; 0; 250,2439
256,7821; 0; 242,5002
254,8; 0; 242,5
257,441; 0; 394,9568
254,9749; 0; 402,3127
197,5501; 0; 501,7967
255,8452; 0; 408,0093
223,3798; 0; 525,9518
205,8735; 0; 483,0598
220,5479; 0; 456,9373
221,4409; 0; 435,0737
253,7487; 0; 351,5472
252,5774; 0; 468,1676
258,531; 0; 318,8591
255,8896; 0; 343,6335
254,1836; 0; 346,5712
257,5943; 0; 319,8483
254,9582; 0; 400,8941
259,808; 0; 376,2009
254,1651; 0; 303,0495
257,0446; 0; 301,8581
252,0306; 0; 370,1551
252,4396; 0; 378,6591
260,5889; 0; 350,356
260,2009; 0; 287,7058
260,2296; 0; 343,9382
260,6433; 0; 304,876
251,8983; 0; 269,9826
252,0532; 0; 282,117
263,2158; 0; 273,6399
251,4418; 0; 254,4998
249,0317; 0; 254,246
253,8018; 0; 242,5001
255,797; 0; 242,5
250,5002; 0; 417,1037
246,2129; 0; 424,0911
202,0229; 0; 536,2633
230,7466; 0; 413,4889
148,984; 0; 588,0917
209,9312; 0; 529,5508
190,1001; 0; 499,0534
213,225; 0; 474,1392
254,2706; 0; 394,1684
227,182; 0; 523,024
257,677; 0; 336,9767
257,7414; 0; 365,1252
254,4409; 0; 374,1052
253,1283; 0; 344,5822
254,5523; 0; 429,304
258,3157; 0; 422,7537
258,4651; 0; 325,6227
259,7186; 0; 326,2621
256,2158; 0; 417,0469
251,0745; 0; 436,2944
259,381; 0; 417,169
253,5226; 0; 312,1869
256,4745; 0; 398,522
251,8729; 0; 363,2793
258,3347; 0; 288,8303
254,9478; 0; 333,1376
257,4621; 0; 305,0045
250,3602; 0; 299,5555
252,1885; 0; 280,6401
257,3488; 0; 263,518
254,7365; 0; 287,606
248,8246; 0; 252,0694
253,8035; 0; 242,5001
256,7821; 0; 242,5002
259,7346; 0; 242,502
253,3406; 0; 438,0178
241,359; 0; 436,2646
166,0538; 0; 560,6917
236,0211; 0; 437,4512
176,6404; 0; 656,5743
176,7547; 0; 548,3255
205,63; 0; 543,4974
218,1998; 0; 527,5925
